pool,backbone,skin,seed,cal,method,burden@5,ndcg@5,burden@10,ndcg@10,burden@20,ndcg@20,burden@50,ndcg@50
dense,LightGBM,Dry,3,rank,proportional,5.2,0.9999999999999999,5.6,0.7846170207230129,5.65,0.8226142195952251,6.94,0.8568755654532619
dense,LightGBM,Dry,3,rank,MMR,9.0,0.7860137352654724,9.9,0.7280855459907165,8.85,0.7881590018195568,9.08,0.7821626756012489
dense,LightGBM,Dry,3,rank,FAIR_prefix,11.4,0.8304198973631918,9.7,0.8899541168509599,10.75,0.8620520373596117,10.9,0.847423563443263
dense,LightGBM,Dry,3,rank,proposed,4.8,0.8687949224876581,4.3,0.7702043899253147,4.2,0.8516974164383655,4.32,0.8172039733418511
full,LightGBM,Dry,3,minmax,relevance_only,2.8,0.9999999999999999,4.1,0.9363792118010483,4.5,0.9589412206131108,4.08,0.9775879347944594
full,LightGBM,Dry,3,minmax,hard_filter,1.8,0.9999999999999999,1.8,1.0,1.0,0.9999999999999999,1.02,0.9710422598065241
full,LightGBM,Dry,3,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9556841233932117
full,LightGBM,Dry,3,minmax,MMR,2.4,0.8687949224876581,2.5,0.84860265890399,1.25,0.9022930994129825,2.5,0.8608436333767958
full,LightGBM,Dry,3,minmax,FAIR_prefix,2.8,0.9999999999999999,3.3,1.0,3.8,0.9616153618346169,3.36,0.9653792182596909
full,LightGBM,Dry,3,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9556841233932117
full,LightGBM,Dry,3,rank,relevance_only,2.8,0.9999999999999999,4.1,0.9363792118010483,4.5,0.9589412206131108,4.08,0.9775879347944594
full,LightGBM,Dry,3,rank,hard_filter,1.8,0.9999999999999999,1.8,1.0,1.0,0.9999999999999999,1.02,0.9710422598065241
full,LightGBM,Dry,3,rank,proportional,0.2,0.9999999999999999,0.2,1.0,0.2,0.9999999999999999,0.82,0.9710223912211899
full,LightGBM,Dry,3,rank,MMR,3.0,0.9999999999999999,1.9,0.933745776545611,2.2,0.9238041961002549,3.02,0.9286118760266527
full,LightGBM,Dry,3,rank,FAIR_prefix,2.8,0.9999999999999999,3.3,1.0,3.8,0.9616153618346169,3.36,0.9653792182596909
full,LightGBM,Dry,3,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9556841233932117
dense,LightGBM,Dry,4,minmax,relevance_only,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,minmax,hard_filter,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,minmax,proportional,3.0,0.6608397947263838,3.3,0.7799082337019198,3.65,0.7183854588957617,4.74,0.7697060019828379
dense,LightGBM,Dry,4,minmax,MMR,9.0,0.7860137352654724,6.7,0.7975167679274938,8.55,0.8364589628421905,9.56,0.7240051413031212
dense,LightGBM,Dry,4,minmax,FAIR_prefix,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,minmax,proposed,3.2,0.6608397947263838,3.5,0.7799082337019198,3.95,0.7462819702452138,4.22,0.7418065122296624
dense,LightGBM,Dry,4,rank,relevance_only,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,rank,hard_filter,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,rank,proportional,3.6,0.8304198973631918,5.1,0.8263333286520083,5.35,0.7852624508554529,6.88,0.8521306319930673
dense,LightGBM,Dry,4,rank,MMR,6.2,0.9999999999999999,9.7,0.8482378089219645,8.3,0.8269265601832672,9.72,0.7864102474940007
dense,LightGBM,Dry,4,rank,FAIR_prefix,7.6,0.8539316501572934,9.0,0.9052116356304493,8.9,0.9015199342555233,9.54,0.8688788962406248
dense,LightGBM,Dry,4,rank,proposed,4.2,0.8304198973631918,4.2,0.8236998933965709,4.1,0.8141647446028265,4.22,0.77957770277969
full,LightGBM,Dry,4,minmax,relevance_only,1.6,0.9999999999999999,2.1,1.0,2.4,0.9281778704499035,2.56,0.9171448997696513
full,LightGBM,Dry,4,minmax,hard_filter,1.6,0.9999999999999999,1.4,1.0,1.35,0.9603789329441843,1.1,0.9321661362582292
full,LightGBM,Dry,4,minmax,proportional,0.0,0.9999999999999999,0.0,0.9216017310213245,0.0,0.8773473939600697,0.0,0.8873203268339246
full,LightGBM,Dry,4,minmax,MMR,1.0,0.6548086577531306,0.7,0.7026305163854644,0.6,0.7005205118730572,1.84,0.7305536245687948
full,LightGBM,Dry,4,minmax,FAIR_prefix,1.6,0.9999999999999999,2.1,1.0,2.4,0.9281778704499035,2.56,0.9171448997696513
full,LightGBM,Dry,4,minmax,proposed,0.0,0.9999999999999999,0.0,0.9216017310213245,0.0,0.8773473939600697,0.0,0.8873203268339246
full,LightGBM,Dry,4,rank,relevance_only,1.6,0.9999999999999999,2.1,1.0,2.4,0.9281778704499035,2.56,0.9171448997696513
full,LightGBM,Dry,4,rank,hard_filter,1.6,0.9999999999999999,1.4,1.0,1.35,0.9603789329441843,1.1,0.9321661362582292
full,LightGBM,Dry,4,rank,proportional,0.0,0.9999999999999999,0.1,0.9216017310213245,0.3,0.9153413447694003,0.74,0.9210323733165271
full,LightGBM,Dry,4,rank,MMR,1.0,0.6164336326286642,1.8,0.6777277508780453,1.35,0.792016013101942,2.32,0.7509498429801564
full,LightGBM,Dry,4,rank,FAIR_prefix,1.6,0.9999999999999999,2.1,1.0,2.4,0.9281778704499035,2.56,0.9171448997696513
full,LightGBM,Dry,4,rank,proposed,0.0,0.9999999999999999,0.0,0.9216017310213245,0.0,0.8773473939600697,0.0,0.8873203268339246
dense,LightGBM,Dry,5,minmax,relevance_only,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,minmax,hard_filter,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,minmax,proportional,3.0,0.9999999999999999,3.5,0.933745776545611,3.75,0.9231787152289858,4.64,0.8519132129846675
dense,LightGBM,Dry,5,minmax,MMR,4.8,0.7860137352654724,4.7,0.7827392871477701,7.8,0.8269220592544623,9.34,0.8134360894052025
dense,LightGBM,Dry,5,minmax,FAIR_prefix,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,minmax,proposed,3.0,0.9999999999999999,3.5,0.933745776545611,4.1,0.9188570493195856,4.32,0.8227937728592272
dense,LightGBM,Dry,5,rank,relevance_only,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,rank,hard_filter,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,rank,proportional,5.0,0.9999999999999999,4.8,0.9305687780632227,5.05,0.8485748858025064,7.68,0.9036065258454832
dense,LightGBM,Dry,5,rank,MMR,7.0,0.8539316501572934,7.5,0.8318477135310891,7.4,0.8914800047440823,9.48,0.8974656815909033
dense,LightGBM,Dry,5,rank,FAIR_prefix,11.4,0.9999999999999999,10.6,0.9266360779006398,9.65,0.9142686819567312,9.46,0.9077844898906154
dense,LightGBM,Dry,5,rank,proposed,4.8,0.9999999999999999,4.2,0.9363792118010483,4.2,0.9193201535572952,4.32,0.8227363483714004
full,LightGBM,Dry,5,minmax,relevance_only,2.0,0.9999999999999999,2.6,1.0,2.4,0.9999999999999999,2.92,0.9056336449510077
full,LightGBM,Dry,5,minmax,hard_filter,1.6,0.9999999999999999,1.4,1.0,1.45,0.9013592468993896,1.08,0.9026704839554414
full,LightGBM,Dry,5,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9275139623766072,0.0,0.8585183463862214
full,LightGBM,Dry,5,minmax,MMR,0.8,0.6548086577531306,1.6,0.7026305163854644,3.1,0.5943494435544515,3.26,0.7312867738806993
full,LightGBM,Dry,5,minmax,FAIR_prefix,2.0,0.9999999999999999,2.6,1.0,2.4,0.9999999999999999,2.92,0.9056336449510077
full,LightGBM,Dry,5,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9275139623766072,0.0,0.8585183463862214
full,LightGBM,Dry,5,rank,relevance_only,2.0,0.9999999999999999,2.6,1.0,2.4,0.9999999999999999,2.92,0.9056336449510077
full,LightGBM,Dry,5,rank,hard_filter,1.6,0.9999999999999999,1.4,1.0,1.45,0.9013592468993896,1.08,0.9026704839554414
full,LightGBM,Dry,5,rank,proportional,0.0,0.9999999999999999,0.1,1.0,0.15,0.9616153618346169,0.74,0.8886533887195391
full,LightGBM,Dry,5,rank,MMR,3.6,0.4703652827859579,2.5,0.5829393865084945,2.25,0.6912216306680946,3.18,0.7118251900434628
full,LightGBM,Dry,5,rank,FAIR_prefix,2.0,0.9999999999999999,2.6,1.0,2.4,0.9999999999999999,2.92,0.9056336449510077
full,LightGBM,Dry,5,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9275139623766072,0.0,0.8585183463862214
dense,LightGBM,Dry,6,minmax,relevance_only,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,minmax,hard_filter,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,minmax,proportional,3.2,0.8539316501572934,3.4,0.7631925784528222,3.7,0.8143072516928849,4.76,0.8106082363859292
dense,LightGBM,Dry,6,minmax,MMR,6.0,0.6548086577531306,7.9,0.7097402150304355,8.45,0.6711644727979215,8.04,0.7587675264087397
dense,LightGBM,Dry,6,minmax,FAIR_prefix,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,minmax,proposed,3.4,0.9999999999999999,3.5,0.7859162856301584,4.0,0.8234527227432967,4.3,0.8142784904781832
dense,LightGBM,Dry,6,rank,relevance_only,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,rank,hard_filter,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,rank,proportional,4.8,0.9999999999999999,5.6,0.9305687780632227,5.85,0.847012938859693,7.2,0.86816110355144
dense,LightGBM,Dry,6,rank,MMR,7.4,0.7860137352654724,7.3,0.8611375561264455,7.5,0.8081320764570918,9.0,0.80571844230779
dense,LightGBM,Dry,6,rank,FAIR_prefix,8.2,0.8687949224876581,9.4,0.914856882358379,11.15,0.945051411928014,10.42,0.8619781177656738
dense,LightGBM,Dry,6,rank,proposed,4.6,0.9999999999999999,4.8,0.866947989864271,4.65,0.843388335260281,4.3,0.8240776174192275
full,LightGBM,Dry,6,minmax,relevance_only,1.6,0.9999999999999999,2.9,1.0,1.65,0.9616153618346169,3.1,0.963807608868142
full,LightGBM,Dry,6,minmax,hard_filter,1.6,0.9999999999999999,1.5,0.9363792118010483,0.9,0.9589412206131108,1.12,0.9633862719791713
full,LightGBM,Dry,6,minmax,proportional,0.0,0.8539316501572934,0.0,0.9052116356304493,0.0,0.938826684621968,0.0,0.9186904352210269
full,LightGBM,Dry,6,minmax,MMR,1.4,0.4703652827859579,1.5,0.5900490851534657,0.9,0.593372045298975,2.62,0.6859269651998505
full,LightGBM,Dry,6,minmax,FAIR_prefix,1.6,0.9999999999999999,2.9,1.0,1.65,0.9616153618346169,3.1,0.963807608868142
full,LightGBM,Dry,6,minmax,proposed,0.0,0.8539316501572934,0.0,0.9052116356304493,0.0,0.938826684621968,0.0,0.9186904352210269
full,LightGBM,Dry,6,rank,relevance_only,1.6,0.9999999999999999,2.9,1.0,1.65,0.9616153618346169,3.1,0.963807608868142
full,LightGBM,Dry,6,rank,hard_filter,1.6,0.9999999999999999,1.5,0.9363792118010483,0.9,0.9589412206131108,1.12,0.9633862719791713
full,LightGBM,Dry,6,rank,proportional,0.0,0.8539316501572934,0.0,0.9052116356304493,0.45,0.938826684621968,0.74,0.9374935982318913
full,LightGBM,Dry,6,rank,MMR,1.0,0.6164336326286642,1.0,0.67269340399873,2.9,0.7887670100052107,2.72,0.7639697197358774
full,LightGBM,Dry,6,rank,FAIR_prefix,1.6,0.9999999999999999,2.9,1.0,1.65,0.9616153618346169,3.1,0.963807608868142
full,LightGBM,Dry,6,rank,proposed,0.0,0.8539316501572934,0.0,0.9052116356304493,0.0,0.938826684621968,0.0,0.9186904352210269
dense,LightGBM,Dry,7,minmax,relevance_only,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,minmax,hard_filter,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,minmax,proportional,3.0,0.8687949224876581,3.2,0.914856882358379,3.45,0.8781234691044545,4.64,0.8755882187144738
dense,LightGBM,Dry,7,minmax,MMR,12.6,0.9999999999999999,9.3,0.8521705090845473,8.55,0.8344239524896894,9.52,0.8639439119730121
dense,LightGBM,Dry,7,minmax,FAIR_prefix,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,minmax,proposed,3.2,0.9999999999999999,3.3,0.9266360779006398,3.65,0.9162970321335754,4.28,0.8372702288545596
dense,LightGBM,Dry,7,rank,relevance_only,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,rank,hard_filter,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,rank,proportional,5.2,0.9999999999999999,5.5,0.8572048559638626,5.3,0.8744071851357289,6.8,0.914748938597309
dense,LightGBM,Dry,7,rank,MMR,10.6,0.7227265726449517,7.9,0.7467045958894681,8.1,0.8365314166720964,9.4,0.8492370679350342
dense,LightGBM,Dry,7,rank,FAIR_prefix,10.4,0.7860137352654724,9.9,0.7877736340270853,10.15,0.8630360329187707,9.54,0.8825755225746876
dense,LightGBM,Dry,7,rank,proposed,5.0,0.9999999999999999,4.4,1.0,4.05,0.9295807397554786,4.28,0.8448489668845949
full,LightGBM,Dry,7,minmax,relevance_only,2.2,0.9999999999999999,4.1,0.933745776545611,3.95,0.9572416874849684,3.32,0.9271746350733193
full,LightGBM,Dry,7,minmax,hard_filter,2.2,0.9999999999999999,1.5,1.0,1.1,0.9659370277440175,1.04,0.9503843471896404
full,LightGBM,Dry,7,minmax,proportional,0.0,0.9999999999999999,0.0,0.9363792118010483,0.0,0.9589412206131108,0.0,0.9188840808411
full,LightGBM,Dry,7,minmax,MMR,1.0,0.7860137352654724,1.2,0.7917063341896682,2.7,0.7538960790738559,2.9,0.7909095462800455
full,LightGBM,Dry,7,minmax,FAIR_prefix,2.2,0.9999999999999999,3.1,0.933745776545611,3.65,0.9572416874849684,3.32,0.9277596592975197
full,LightGBM,Dry,7,minmax,proposed,0.0,0.9999999999999999,0.0,0.9363792118010483,0.0,0.9589412206131108,0.0,0.9188840808411
full,LightGBM,Dry,7,rank,relevance_only,2.2,0.9999999999999999,4.1,0.933745776545611,3.95,0.9572416874849684,3.32,0.9271746350733193
full,LightGBM,Dry,7,rank,hard_filter,2.2,0.9999999999999999,1.5,1.0,1.1,0.9659370277440175,1.04,0.9503843471896404
full,LightGBM,Dry,7,rank,proportional,0.0,0.9999999999999999,0.1,1.0,0.3,0.9603789329441843,0.8,0.960986416643923
full,LightGBM,Dry,7,rank,MMR,1.2,0.69921481985085,0.8,0.8048109992093389,2.3,0.8392812194123168,2.16,0.8227791240320721
full,LightGBM,Dry,7,rank,FAIR_prefix,2.2,0.9999999999999999,3.1,0.933745776545611,3.65,0.9572416874849684,3.32,0.9277596592975197
full,LightGBM,Dry,7,rank,proposed,0.0,0.9999999999999999,0.0,0.9363792118010483,0.0,0.9589412206131108,0.0,0.9188840808411
dense,LightGBM,Dry,8,minmax,relevance_only,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,minmax,hard_filter,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,minmax,proportional,3.0,0.9999999999999999,3.3,0.9216017310213245,3.65,0.9494043170253827,4.66,0.8524383177441738
dense,LightGBM,Dry,8,minmax,MMR,9.0,0.6843515475204854,8.4,0.7257345305446319,7.0,0.7501812609286086,9.28,0.7993786323059465
dense,LightGBM,Dry,8,minmax,FAIR_prefix,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,minmax,proposed,3.2,0.9999999999999999,3.5,0.9305687780632227,4.0,0.9551913563983281,4.12,0.8420718296718154
dense,LightGBM,Dry,8,rank,relevance_only,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,rank,hard_filter,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,rank,proportional,4.4,0.9999999999999999,5.2,1.0,6.15,0.9644899900915855,7.86,0.9493138572037727
dense,LightGBM,Dry,8,rank,MMR,10.4,0.9999999999999999,10.6,0.9216017310213245,10.3,0.9494043170253827,10.3,0.8968931506794894
dense,LightGBM,Dry,8,rank,FAIR_prefix,10.8,0.9999999999999999,9.8,1.0,10.25,0.9676617088516801,11.44,0.9373909339608336
dense,LightGBM,Dry,8,rank,proposed,4.2,0.9999999999999999,4.3,1.0,4.25,0.9665625086152865,4.18,0.8330168622402871
full,LightGBM,Dry,8,minmax,relevance_only,5.4,0.9999999999999999,3.9,1.0,3.35,0.9999999999999999,2.54,0.9850030692922279
full,LightGBM,Dry,8,minmax,hard_filter,2.4,0.9999999999999999,1.7,1.0,1.2,0.9999999999999999,0.94,0.9565723820547947
full,LightGBM,Dry,8,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9230098669424776
full,LightGBM,Dry,8,minmax,MMR,1.0,0.6548086577531306,0.7,0.7026305163854644,2.2,0.6253504711610561,3.06,0.7157408865639007
full,LightGBM,Dry,8,minmax,FAIR_prefix,5.4,0.9999999999999999,3.9,1.0,3.35,0.9999999999999999,2.54,0.9850030692922279
full,LightGBM,Dry,8,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9230098669424776
full,LightGBM,Dry,8,rank,relevance_only,5.4,0.9999999999999999,3.9,1.0,3.35,0.9999999999999999,2.54,0.9850030692922279
full,LightGBM,Dry,8,rank,hard_filter,2.4,0.9999999999999999,1.7,1.0,1.2,0.9999999999999999,0.94,0.9565723820547947
full,LightGBM,Dry,8,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.2,0.9999999999999999,0.78,0.9413963843665201
full,LightGBM,Dry,8,rank,MMR,1.4,0.6164336326286642,1.2,0.6114735274236563,1.9,0.7492577005869105,3.3,0.8152577579338046
full,LightGBM,Dry,8,rank,FAIR_prefix,5.4,0.9999999999999999,3.9,1.0,3.35,0.9999999999999999,2.54,0.9850030692922279
full,LightGBM,Dry,8,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9230098669424776
dense,LightGBM,Dry,9,minmax,relevance_only,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,minmax,hard_filter,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,minmax,proportional,3.2,0.8539316501572934,3.4,0.835780413693672,3.65,0.8616797498719765,4.72,0.8179929020070285
dense,LightGBM,Dry,9,minmax,MMR,9.2,0.9999999999999999,8.7,0.8553475075669357,8.1,0.7700833599507779,8.6,0.7276740582033835
dense,LightGBM,Dry,9,minmax,FAIR_prefix,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,minmax,proposed,3.6,0.9999999999999999,3.7,0.933745776545611,3.95,0.8861352267975611,4.28,0.8307958510815567
dense,LightGBM,Dry,9,rank,relevance_only,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,rank,hard_filter,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,rank,proportional,5.0,0.9999999999999999,5.5,1.0,6.25,0.8927637896777387,7.02,0.8380220002441515
dense,LightGBM,Dry,9,rank,MMR,9.8,0.9999999999999999,9.7,1.0,9.3,0.934796738284103,9.06,0.8314047546292807
dense,LightGBM,Dry,9,rank,FAIR_prefix,10.0,0.9999999999999999,8.8,0.9266360779006398,9.85,0.9171433102136997,11.02,0.8662511361724826
dense,LightGBM,Dry,9,rank,proposed,4.8,0.9999999999999999,4.7,0.9363792118010483,4.45,0.8596749866412315,4.3,0.832632338977626
full,LightGBM,Dry,9,minmax,relevance_only,1.0,0.9999999999999999,1.3,1.0,2.2,0.9310524987068721,2.84,0.9035852095723985
full,LightGBM,Dry,9,minmax,hard_filter,1.0,0.9999999999999999,1.3,1.0,1.5,0.9271832397251408,1.24,0.8861039336066702
full,LightGBM,Dry,9,minmax,proportional,0.0,0.9999999999999999,0.0,0.9266360779006398,0.0,0.9171433102136997,0.0,0.9083087991697302
full,LightGBM,Dry,9,minmax,MMR,4.4,0.8687949224876581,2.6,0.7778721720600672,2.95,0.7170885659572299,3.68,0.7724752386156037
full,LightGBM,Dry,9,minmax,FAIR_prefix,1.0,0.9999999999999999,1.3,1.0,2.2,0.9310524987068721,2.84,0.9035852095723985
full,LightGBM,Dry,9,minmax,proposed,0.0,0.9999999999999999,0.0,0.9266360779006398,0.0,0.9171433102136997,0.0,0.9083087991697302
full,LightGBM,Dry,9,rank,relevance_only,1.0,0.9999999999999999,1.3,1.0,2.2,0.9310524987068721,2.84,0.9035852095723985
full,LightGBM,Dry,9,rank,hard_filter,1.0,0.9999999999999999,1.3,1.0,1.5,0.9271832397251408,1.24,0.8861039336066702
full,LightGBM,Dry,9,rank,proportional,0.0,0.9999999999999999,0.1,0.9305687780632227,0.2,0.8875762131318825,0.66,0.8791189116030858
full,LightGBM,Dry,9,rank,MMR,4.6,0.8304198973631918,2.6,0.8899541168509599,1.85,0.8626775182308807,3.32,0.8433986897854115
full,LightGBM,Dry,9,rank,FAIR_prefix,1.0,0.9999999999999999,1.3,1.0,2.2,0.9310524987068721,2.84,0.9035852095723985
full,LightGBM,Dry,9,rank,proposed,0.0,0.9999999999999999,0.0,0.9266360779006398,0.0,0.9171433102136997,0.0,0.9083087991697302
dense,LightGBM,Normal,0,minmax,relevance_only,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,minmax,hard_filter,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,minmax,proportional,3.0,0.8539316501572934,3.0,0.9052116356304493,3.3,0.8670045550718717,3.88,0.8056862650751091
dense,LightGBM,Normal,0,minmax,MMR,7.2,0.44685352999185624,6.7,0.6410457898283652,7.2,0.6648979213272721,8.32,0.6740835914570592
dense,LightGBM,Normal,0,minmax,FAIR_prefix,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,minmax,proposed,3.0,0.8539316501572934,3.1,0.9052116356304493,3.4,0.9064883934736483,4.02,0.8259662510715584
dense,LightGBM,Normal,0,rank,relevance_only,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,rank,hard_filter,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,rank,proportional,4.2,0.9999999999999999,4.6,1.0,5.15,0.9230721825777396,6.82,0.9134878041363527
dense,LightGBM,Normal,0,rank,MMR,8.6,0.6608397947263838,7.5,0.7799082337019198,9.1,0.8195753222009596,8.9,0.8102930615442073
dense,LightGBM,Normal,0,rank,FAIR_prefix,9.6,0.6608397947263838,11.2,0.7162874455029681,9.55,0.8169011809794535,9.64,0.8280804111732484
dense,LightGBM,Normal,0,rank,proposed,4.2,0.9999999999999999,4.0,0.9363792118010483,4.05,0.9255037292283974,4.02,0.8418582919258946
full,LightGBM,Normal,0,minmax,relevance_only,4.8,0.8687949224876581,4.5,0.914856882358379,3.0,0.945051411928014,3.18,0.9395529272108645
full,LightGBM,Normal,0,minmax,hard_filter,1.6,0.9999999999999999,1.5,1.0,1.0,0.9676617088516801,0.98,0.9685391338438722
full,LightGBM,Normal,0,minmax,proportional,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9565248893236123
full,LightGBM,Normal,0,minmax,MMR,5.2,0.9999999999999999,5.5,0.9305687780632227,3.95,0.9551913563983281,3.64,0.9161549829038734
full,LightGBM,Normal,0,minmax,FAIR_prefix,4.8,0.8687949224876581,3.4,0.914856882358379,3.0,0.945051411928014,3.18,0.9395529272108645
full,LightGBM,Normal,0,minmax,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9565248893236123
full,LightGBM,Normal,0,rank,relevance_only,4.8,0.8687949224876581,4.5,0.914856882358379,3.0,0.945051411928014,3.18,0.9395529272108645
full,LightGBM,Normal,0,rank,hard_filter,1.6,0.9999999999999999,1.5,1.0,1.0,0.9676617088516801,0.98,0.9685391338438722
full,LightGBM,Normal,0,rank,proportional,0.0,0.9999999999999999,0.0,1.0,0.3,0.9676617088516801,0.7,0.9823480410115811
full,LightGBM,Normal,0,rank,MMR,2.2,0.9999999999999999,1.9,0.9266360779006398,2.4,0.9179031474232454,2.94,0.9067786029785224
full,LightGBM,Normal,0,rank,FAIR_prefix,4.8,0.8687949224876581,3.4,0.914856882358379,3.0,0.945051411928014,3.18,0.9395529272108645
full,LightGBM,Normal,0,rank,proposed,0.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9565248893236123
dense,LightGBM,Normal,1,minmax,relevance_only,9.0,0.6548086577531306,8.7,0.7759944384848245,8.55,0.8554341247246706,9.46,0.847505257753296
dense,LightGBM,Normal,1,minmax,hard_filter,9.0,0.6548086577531306,8.7,0.7759944384848245,8.55,0.8554341247246706,9.46,0.847505257753296
dense,LightGBM,Normal,1,minmax,proportional,3.0,0.9999999999999999,3.2,1.0,3.55,0.9626932496335552,4.26,0.8294042413894382
dense,LightGBM,Normal,1,minmax,MMR,10.0,0.6548086577531306,8.1,0.7065632165480472,8.55,0.708187528391025,9.0,0.776247362145357
dense,LightGBM,Normal,1,minmax,FAIR_prefix,9.0,0.6548086577531306,8.7,0.7759944384848245,8.55,0.8554341247246706,9.46,0.847505257753296
