mode,level,seed,skin,system,lam,burden,ndcg
noise,2.0,3,Combination,hybrid,0.2,3.4,1.0
noise,2.0,3,Combination,hybrid,0.4,3.4,1.0
noise,2.0,3,Combination,hybrid,0.6,3.4,1.0
noise,2.0,3,Combination,hybrid,0.9,3.4,1.0
noise,2.0,3,Combination,hybrid,1.3,3.4,0.933745776545611
noise,2.0,3,Combination,hybrid,2.0,3.4,0.9052116356304493
noise,2.0,3,Dry,oracle,0.0,9.4,0.6163668470816234
noise,2.0,3,Dry,oracle,0.2,3.5,0.8899541168509599
noise,2.0,3,Dry,oracle,0.4,3.3,0.8115558478722845
noise,2.0,3,Dry,oracle,0.6,3.3,0.8115558478722845
noise,2.0,3,Dry,oracle,0.9,3.1,0.8115558478722845
noise,2.0,3,Dry,oracle,1.3,3.0,0.7479350596733328
noise,2.0,3,Dry,oracle,2.0,3.0,0.7479350596733328
noise,2.0,3,Dry,rule,0.0,9.4,0.6163668470816234
noise,2.0,3,Dry,rule,0.2,4.0,0.8048109992093389
noise,2.0,3,Dry,rule,0.4,4.1,0.7421246259355072
noise,2.0,3,Dry,rule,0.6,4.1,0.7605591431973849
noise,2.0,3,Dry,rule,0.9,4.0,0.6901935063354876
noise,2.0,3,Dry,rule,1.3,3.9,0.750637296052051
noise,2.0,3,Dry,rule,2.0,3.4,0.7534494445524138
noise,2.0,3,Dry,learned,0.0,9.4,0.6163668470816234
noise,2.0,3,Dry,learned,0.2,4.0,0.8899541168509599
noise,2.0,3,Dry,learned,0.4,4.0,0.8611375561264455
noise,2.0,3,Dry,learned,0.6,4.0,0.8611375561264455
noise,2.0,3,Dry,learned,0.9,4.0,0.8611375561264455
noise,2.0,3,Dry,learned,1.3,4.0,0.7799082337019198
noise,2.0,3,Dry,learned,2.0,4.0,0.8611375561264455
noise,2.0,3,Dry,hybrid,0.0,9.4,0.6163668470816234
noise,2.0,3,Dry,hybrid,0.2,3.7,0.8579809428223729
noise,2.0,3,Dry,hybrid,0.4,3.8,0.914856882358379
noise,2.0,3,Dry,hybrid,0.6,3.7,0.9216017310213245
noise,2.0,3,Dry,hybrid,0.9,3.6,0.9305687780632227
noise,2.0,3,Dry,hybrid,1.3,3.6,0.9266360779006398
noise,2.0,3,Dry,hybrid,2.0,3.6,0.9305687780632227
noise,2.0,3,Normal,oracle,0.0,8.0,0.8611375561264455
noise,2.0,3,Normal,oracle,0.2,3.0,0.84860265890399
noise,2.0,3,Normal,oracle,0.4,3.0,0.84860265890399
noise,2.0,3,Normal,oracle,0.6,3.0,0.84860265890399
noise,2.0,3,Normal,oracle,0.9,3.0,0.84860265890399
noise,2.0,3,Normal,oracle,1.3,3.0,0.84860265890399
noise,2.0,3,Normal,oracle,2.0,3.0,0.84860265890399
noise,2.0,3,Normal,rule,0.0,8.0,0.8611375561264455
noise,2.0,3,Normal,rule,0.2,3.5,0.8611375561264455
noise,2.0,3,Normal,rule,0.4,3.4,0.8899541168509599
noise,2.0,3,Normal,rule,0.6,3.4,0.8579809428223729
noise,2.0,3,Normal,rule,0.9,3.4,0.8553475075669357
noise,2.0,3,Normal,rule,1.3,3.4,0.791726719367984
noise,2.0,3,Normal,rule,2.0,3.5,0.8521705090845473
noise,2.0,3,Normal,learned,0.0,8.0,0.8611375561264455
noise,2.0,3,Normal,learned,0.2,3.8,0.9363792118010483
noise,2.0,3,Normal,learned,0.4,3.9,0.8572048559638626
noise,2.0,3,Normal,learned,0.6,3.9,0.8414929602590189
noise,2.0,3,Normal,learned,0.9,3.9,0.7631925784528222
noise,2.0,3,Normal,learned,1.3,3.9,0.7573821447149965
noise,2.0,3,Normal,learned,2.0,4.2,0.7026305163854644
noise,2.0,3,Normal,hybrid,0.0,8.0,0.8611375561264455
noise,2.0,3,Normal,hybrid,0.2,3.5,1.0
noise,2.0,3,Normal,hybrid,0.4,3.5,0.9216017310213245
noise,2.0,3,Normal,hybrid,0.6,3.6,0.9052116356304493
noise,2.0,3,Normal,hybrid,0.9,3.5,0.8389574121760602
noise,2.0,3,Normal,hybrid,1.3,3.4,0.8268133666517739
noise,2.0,3,Normal,hybrid,2.0,3.4,0.8200685179888283
noise,2.0,3,Oily,oracle,0.0,8.7,0.8268133666517739
noise,2.0,3,Oily,oracle,0.2,3.1,0.6500332220485792
noise,2.0,3,Oily,oracle,0.4,3.0,0.6500332220485792
noise,2.0,3,Oily,oracle,0.6,3.0,0.6500332220485792
noise,2.0,3,Oily,oracle,0.9,3.0,0.6500332220485792
noise,2.0,3,Oily,oracle,1.3,3.0,0.6500332220485792
noise,2.0,3,Oily,oracle,2.0,3.0,0.6500332220485792
noise,2.0,3,Oily,rule,0.0,8.7,0.8268133666517739
noise,2.0,3,Oily,rule,0.2,3.3,0.8454256604216017
noise,2.0,3,Oily,rule,0.4,3.3,0.8572048559638626
noise,2.0,3,Oily,rule,0.6,3.3,0.8521705090845473
noise,2.0,3,Oily,rule,0.9,3.3,0.8521705090845473
noise,2.0,3,Oily,rule,1.3,3.3,0.8521705090845473
noise,2.0,3,Oily,rule,2.0,3.3,0.8553475075669357
noise,2.0,3,Oily,learned,0.0,8.7,0.8268133666517739
noise,2.0,3,Oily,learned,0.2,3.3,0.9363792118010483
noise,2.0,3,Oily,learned,0.4,3.5,1.0
noise,2.0,3,Oily,learned,0.6,3.6,0.9363792118010483
noise,2.0,3,Oily,learned,0.9,3.6,0.914856882358379
noise,2.0,3,Oily,learned,1.3,3.7,0.835780413693672
noise,2.0,3,Oily,learned,2.0,3.7,0.8268133666517739
noise,2.0,3,Oily,hybrid,0.0,8.7,0.8268133666517739
noise,2.0,3,Oily,hybrid,0.2,3.3,0.9363792118010483
noise,2.0,3,Oily,hybrid,0.4,3.2,1.0
noise,2.0,3,Oily,hybrid,0.6,3.2,1.0
noise,2.0,3,Oily,hybrid,0.9,3.2,1.0
noise,2.0,3,Oily,hybrid,1.3,3.3,0.9363792118010483
noise,2.0,3,Oily,hybrid,2.0,3.3,0.9266360779006398
noise,2.0,3,Sensitive,oracle,0.0,8.1,0.9216017310213245
noise,2.0,3,Sensitive,oracle,0.2,3.3,1.0
noise,2.0,3,Sensitive,oracle,0.4,3.2,0.933745776545611
noise,2.0,3,Sensitive,oracle,0.6,3.2,0.9305687780632227
noise,2.0,3,Sensitive,oracle,0.9,3.2,0.9305687780632227
noise,2.0,3,Sensitive,oracle,1.3,3.1,0.9305687780632227
noise,2.0,3,Sensitive,oracle,2.0,3.0,0.866947989864271
noise,2.0,3,Sensitive,rule,0.0,8.1,0.9216017310213245
noise,2.0,3,Sensitive,rule,0.2,3.6,0.9266360779006398
noise,2.0,3,Sensitive,rule,0.4,3.5,0.914856882358379
noise,2.0,3,Sensitive,rule,0.6,3.5,0.9052116356304493
noise,2.0,3,Sensitive,rule,0.9,3.5,0.84860265890399
noise,2.0,3,Sensitive,rule,1.3,3.5,0.8454256604216017
noise,2.0,3,Sensitive,rule,2.0,3.5,0.8414929602590189
noise,2.0,3,Sensitive,learned,0.0,8.1,0.9216017310213245
noise,2.0,3,Sensitive,learned,0.2,3.8,0.9363792118010483
noise,2.0,3,Sensitive,learned,0.4,3.9,1.0
noise,2.0,3,Sensitive,learned,0.6,3.9,1.0
noise,2.0,3,Sensitive,learned,0.9,3.9,1.0
noise,2.0,3,Sensitive,learned,1.3,3.5,1.0
noise,2.0,3,Sensitive,learned,2.0,3.5,1.0
noise,2.0,3,Sensitive,hybrid,0.0,8.1,0.9216017310213245
noise,2.0,3,Sensitive,hybrid,0.2,3.8,0.933745776545611
noise,2.0,3,Sensitive,hybrid,0.4,3.5,0.933745776545611
noise,2.0,3,Sensitive,hybrid,0.6,3.5,0.933745776545611
noise,2.0,3,Sensitive,hybrid,0.9,3.3,1.0
noise,2.0,3,Sensitive,hybrid,1.3,3.4,1.0
noise,2.0,3,Sensitive,hybrid,2.0,3.4,1.0
noise,2.0,4,Combination,oracle,0.0,8.9,0.7191184989488184
noise,2.0,4,Combination,oracle,0.2,3.0,0.7720617383222416
noise,2.0,4,Combination,oracle,0.4,3.0,0.7720617383222416
noise,2.0,4,Combination,oracle,0.6,3.0,0.7720617383222416
noise,2.0,4,Combination,oracle,0.9,3.0,0.7720617383222416
noise,2.0,4,Combination,oracle,1.3,3.0,0.7720617383222416
noise,2.0,4,Combination,oracle,2.0,3.0,0.7720617383222416
noise,2.0,4,Combination,rule,0.0,8.9,0.7191184989488184
noise,2.0,4,Combination,rule,0.2,3.5,0.5658245193320781
noise,2.0,4,Combination,rule,0.4,3.5,0.5684579545875155
noise,2.0,4,Combination,rule,0.6,3.5,0.5684579545875155
noise,2.0,4,Combination,rule,0.9,3.5,0.5684579545875155
noise,2.0,4,Combination,rule,1.3,3.5,0.5645252544249326
noise,2.0,4,Combination,rule,2.0,3.5,0.5645252544249326
noise,2.0,4,Combination,learned,0.0,8.9,0.7191184989488184
noise,2.0,4,Combination,learned,0.2,3.8,0.7542686714597936
noise,2.0,4,Combination,learned,0.4,4.0,0.8048109992093389
noise,2.0,4,Combination,learned,0.6,4.1,0.7759944384848245
noise,2.0,4,Combination,learned,0.9,4.2,0.7759944384848245
noise,2.0,4,Combination,learned,1.3,4.2,0.7827392871477701
noise,2.0,4,Combination,learned,2.0,4.1,0.7827392871477701
noise,2.0,4,Combination,hybrid,0.0,8.9,0.7191184989488184
noise,2.0,4,Combination,hybrid,0.2,3.6,0.7663491917568948
noise,2.0,4,Combination,hybrid,0.4,3.5,0.7663491917568948
noise,2.0,4,Combination,hybrid,0.6,3.2,0.7759944384848245
noise,2.0,4,Combination,hybrid,0.9,3.2,0.7759944384848245
noise,2.0,4,Combination,hybrid,1.3,3.2,0.7759944384848245
noise,2.0,4,Combination,hybrid,2.0,3.1,0.7191184989488184
noise,2.0,4,Dry,oracle,0.0,11.6,1.0
noise,2.0,4,Dry,oracle,0.2,3.3,0.7967610662472993
noise,2.0,4,Dry,oracle,0.4,3.0,0.8630152897016883
noise,2.0,4,Dry,oracle,0.6,3.0,0.8630152897016883
noise,2.0,4,Dry,oracle,0.9,3.0,0.8630152897016883
noise,2.0,4,Dry,oracle,1.3,3.0,0.8630152897016883
noise,2.0,4,Dry,oracle,2.0,3.0,0.8630152897016883
noise,2.0,4,Dry,rule,0.0,11.6,1.0
noise,2.0,4,Dry,rule,0.2,4.3,0.7241528458281337
noise,2.0,4,Dry,rule,0.4,4.0,0.6311443278613471
noise,2.0,4,Dry,rule,0.6,4.0,0.6352557412688554
noise,2.0,4,Dry,rule,0.9,4.0,0.6253338941235215
noise,2.0,4,Dry,rule,1.3,3.8,0.5590796706691326
noise,2.0,4,Dry,rule,2.0,3.8,0.5590796706691326
noise,2.0,4,Dry,learned,0.0,11.6,1.0
noise,2.0,4,Dry,learned,0.2,3.3,0.933745776545611
noise,2.0,4,Dry,learned,0.4,3.4,0.933745776545611
noise,2.0,4,Dry,learned,0.6,3.8,0.8899541168509599
noise,2.0,4,Dry,learned,0.9,3.8,0.8899541168509599
noise,2.0,4,Dry,learned,1.3,3.8,0.8899541168509599
noise,2.0,4,Dry,learned,2.0,3.9,0.8899541168509599
noise,2.0,4,Dry,hybrid,0.0,11.6,1.0
noise,2.0,4,Dry,hybrid,0.2,3.4,0.6968404678259545
noise,2.0,4,Dry,hybrid,0.4,3.4,0.7538142945344393
noise,2.0,4,Dry,hybrid,0.6,3.4,0.7123736502858729
noise,2.0,4,Dry,hybrid,0.9,3.4,0.6311443278613471
noise,2.0,4,Dry,hybrid,1.3,3.4,0.6285108926059099
noise,2.0,4,Dry,hybrid,2.0,3.4,0.6352557412688554
noise,2.0,4,Normal,oracle,0.0,8.4,0.4800032020044256
noise,2.0,4,Normal,oracle,0.2,3.0,1.0
noise,2.0,4,Normal,oracle,0.4,3.0,1.0
noise,2.0,4,Normal,oracle,0.6,3.0,1.0
noise,2.0,4,Normal,oracle,0.9,3.0,1.0
noise,2.0,4,Normal,oracle,1.3,3.0,1.0
noise,2.0,4,Normal,oracle,2.0,3.0,1.0
noise,2.0,4,Normal,rule,0.0,8.4,0.4800032020044256
noise,2.0,4,Normal,rule,0.2,3.6,0.7877736340270853
noise,2.0,4,Normal,rule,0.4,3.6,0.7759944384848245
noise,2.0,4,Normal,rule,0.6,3.6,0.6947651160602988
noise,2.0,4,Normal,rule,0.9,3.7,0.6947651160602988
noise,2.0,4,Normal,rule,1.3,3.3,0.7015099647232445
noise,2.0,4,Normal,rule,2.0,3.5,0.7015099647232445
noise,2.0,4,Normal,learned,0.0,8.4,0.4800032020044256
noise,2.0,4,Normal,learned,0.2,4.1,1.0
noise,2.0,4,Normal,learned,0.4,4.1,1.0
noise,2.0,4,Normal,learned,0.6,4.2,0.914856882358379
noise,2.0,4,Normal,learned,0.9,4.2,0.914856882358379
noise,2.0,4,Normal,learned,1.3,4.2,0.9216017310213245
noise,2.0,4,Normal,learned,2.0,4.2,0.914856882358379
noise,2.0,4,Normal,hybrid,0.0,8.4,0.4800032020044256
noise,2.0,4,Normal,hybrid,0.2,3.4,0.8603818544462509
noise,2.0,4,Normal,hybrid,0.4,3.4,0.835780413693672
noise,2.0,4,Normal,hybrid,0.6,3.4,0.7917063341896682
noise,2.0,4,Normal,hybrid,0.9,3.4,0.7917063341896682
noise,2.0,4,Normal,hybrid,1.3,3.4,0.7827392871477701
noise,2.0,4,Normal,hybrid,2.0,3.4,0.7827392871477701
noise,2.0,4,Oily,oracle,0.0,8.6,0.3693362536342715
noise,2.0,4,Oily,oracle,0.2,3.2,0.7753366239771086
noise,2.0,4,Oily,oracle,0.4,3.1,0.7753366239771086
noise,2.0,4,Oily,oracle,0.6,3.0,0.8389574121760602
noise,2.0,4,Oily,oracle,0.9,3.0,0.8389574121760602
noise,2.0,4,Oily,oracle,1.3,3.0,0.8389574121760602
noise,2.0,4,Oily,oracle,2.0,3.0,0.8389574121760602
noise,2.0,4,Oily,rule,0.0,8.6,0.3693362536342715
noise,2.0,4,Oily,rule,0.2,4.2,0.727329844310522
noise,2.0,4,Oily,rule,0.4,3.8,0.7909506325094736
noise,2.0,4,Oily,rule,0.6,3.7,0.7909506325094736
noise,2.0,4,Oily,rule,0.9,3.6,0.8643145546088338
noise,2.0,4,Oily,rule,1.3,3.6,0.8643145546088338
noise,2.0,4,Oily,rule,2.0,3.6,0.8643145546088338
noise,2.0,4,Oily,learned,0.0,8.6,0.3693362536342715
noise,2.0,4,Oily,learned,0.2,3.7,0.9216017310213245
noise,2.0,4,Oily,learned,0.4,3.7,0.9266360779006398
noise,2.0,4,Oily,learned,0.6,3.7,0.9266360779006398
noise,2.0,4,Oily,learned,0.9,3.7,0.9305687780632227
noise,2.0,4,Oily,learned,1.3,3.7,0.9305687780632227
noise,2.0,4,Oily,learned,2.0,3.7,0.8415908474314976
noise,2.0,4,Oily,hybrid,0.0,8.6,0.3693362536342715
noise,2.0,4,Oily,hybrid,0.2,3.6,0.772837825180752
noise,2.0,4,Oily,hybrid,0.4,3.5,0.7702043899253147
noise,2.0,4,Oily,hybrid,0.6,3.5,0.7720617383222416
noise,2.0,4,Oily,hybrid,0.9,3.5,0.8553475075669357
noise,2.0,4,Oily,hybrid,1.3,3.5,0.866947989864271
noise,2.0,4,Oily,hybrid,2.0,3.5,0.866947989864271
noise,2.0,4,Sensitive,oracle,0.0,12.1,0.8630152897016883
noise,2.0,4,Sensitive,oracle,0.2,3.6,0.9052116356304493
noise,2.0,4,Sensitive,oracle,0.4,3.4,0.8611375561264455
noise,2.0,4,Sensitive,oracle,0.6,3.3,0.8611375561264455
noise,2.0,4,Sensitive,oracle,0.9,3.1,0.8611375561264455
noise,2.0,4,Sensitive,oracle,1.3,3.0,0.8611375561264455
noise,2.0,4,Sensitive,oracle,2.0,3.0,0.8611375561264455
noise,2.0,4,Sensitive,rule,0.0,12.1,0.8630152897016883
noise,2.0,4,Sensitive,rule,0.2,4.7,0.5617131059245698
noise,2.0,4,Sensitive,rule,0.4,4.6,0.5337225282363591
noise,2.0,4,Sensitive,rule,0.6,4.2,0.5372903784169164
noise,2.0,4,Sensitive,rule,0.9,4.2,0.5017100640839689
noise,2.0,4,Sensitive,rule,1.3,4.1,0.4728935033594544
noise,2.0,4,Sensitive,rule,2.0,4.0,0.4132054153230855
noise,2.0,4,Sensitive,learned,0.0,12.1,0.8630152897016883
noise,2.0,4,Sensitive,learned,0.2,3.8,0.7975167679274938
noise,2.0,4,Sensitive,learned,0.4,3.4,0.7799082337019198
noise,2.0,4,Sensitive,learned,0.6,3.4,0.7799082337019198
noise,2.0,4,Sensitive,learned,0.9,3.3,0.7799082337019198
noise,2.0,4,Sensitive,learned,1.3,3.1,0.7799082337019198
noise,2.0,4,Sensitive,learned,2.0,3.1,0.8611375561264455
noise,2.0,4,Sensitive,hybrid,0.0,12.1,0.8630152897016883
noise,2.0,4,Sensitive,hybrid,0.2,4.4,0.7104770117651424
noise,2.0,4,Sensitive,hybrid,0.4,3.9,0.7136540102475308
noise,2.0,4,Sensitive,hybrid,0.6,3.9,0.7104770117651424
noise,2.0,4,Sensitive,hybrid,0.9,3.7,0.7799082337019198
noise,2.0,4,Sensitive,hybrid,1.3,3.5,0.7799082337019198
noise,2.0,4,Sensitive,hybrid,2.0,3.5,0.7065443116025597
noise,4.0,0,Combination,oracle,0.0,6.9,1.0
noise,4.0,0,Combination,oracle,0.2,3.0,0.7885497208855956
noise,4.0,0,Combination,oracle,0.4,3.0,0.7885497208855956
noise,4.0,0,Combination,oracle,0.6,3.0,0.7885497208855956
noise,4.0,0,Combination,oracle,0.9,3.0,0.7885497208855956
noise,4.0,0,Combination,oracle,1.3,3.0,0.7885497208855956
noise,4.0,0,Combination,oracle,2.0,3.0,0.7885497208855956
noise,4.0,0,Combination,rule,0.0,6.9,1.0
noise,4.0,0,Combination,rule,0.2,4.1,0.7670273914429263
noise,4.0,0,Combination,rule,0.4,4.0,0.7573821447149965
noise,4.0,0,Combination,rule,0.6,4.0,0.7467045958894681
noise,4.0,0,Combination,rule,0.9,4.0,0.7467045958894681
noise,4.0,0,Combination,rule,1.3,4.1,0.7416702490101529
noise,4.0,0,Combination,rule,2.0,4.1,0.6780494608112012
noise,4.0,0,Combination,learned,0.0,6.9,1.0
noise,4.0,0,Combination,learned,0.2,4.2,0.9052116356304493
noise,4.0,0,Combination,learned,0.4,4.0,0.8200685179888283
noise,4.0,0,Combination,learned,0.6,4.1,0.7416702490101529
noise,4.0,0,Combination,learned,0.9,4.1,0.7264127302306636
noise,4.0,0,Combination,learned,1.3,4.1,0.67269340399873
noise,4.0,0,Combination,learned,2.0,3.7,0.6064391805443411
noise,4.0,0,Combination,hybrid,0.0,6.9,1.0
noise,4.0,0,Combination,hybrid,0.2,4.1,0.8263333286520083
noise,4.0,0,Combination,hybrid,0.4,3.9,0.7097402150304355
noise,4.0,0,Combination,hybrid,0.6,3.9,0.6023277671368327
noise,4.0,0,Combination,hybrid,0.9,4.0,0.575073986183329
noise,4.0,0,Combination,hybrid,1.3,4.0,0.5462574254588145
noise,4.0,0,Combination,hybrid,2.0,4.0,0.5462574254588145
noise,4.0,0,Dry,oracle,0.0,13.4,1.0
noise,4.0,0,Dry,oracle,0.2,3.2,1.0
noise,4.0,0,Dry,oracle,0.4,3.0,1.0
noise,4.0,0,Dry,oracle,0.6,3.0,1.0
noise,4.0,0,Dry,oracle,0.9,3.0,1.0
noise,4.0,0,Dry,oracle,1.3,3.0,1.0
noise,4.0,0,Dry,oracle,2.0,3.0,1.0
noise,4.0,0,Dry,rule,0.0,13.4,1.0
noise,4.0,0,Dry,rule,0.2,4.6,0.8899541168509599
noise,4.0,0,Dry,rule,0.4,4.5,0.8389574121760602
noise,4.0,0,Dry,rule,0.6,4.3,0.8454256604216017
noise,4.0,0,Dry,rule,0.9,4.3,0.8482378089219645
noise,4.0,0,Dry,rule,1.3,4.3,0.8414929602590189
noise,4.0,0,Dry,rule,2.0,4.3,0.8318477135310891
noise,4.0,0,Dry,learned,0.0,13.4,1.0
noise,4.0,0,Dry,learned,0.2,4.2,0.8454256604216017
noise,4.0,0,Dry,learned,0.4,4.1,0.8200685179888283
noise,4.0,0,Dry,learned,0.6,4.3,0.8200685179888283
noise,4.0,0,Dry,learned,0.9,4.2,0.8200685179888283
noise,4.0,0,Dry,learned,1.3,4.3,0.8268133666517739
noise,4.0,0,Dry,learned,2.0,4.3,0.6870165078530993
noise,4.0,0,Dry,hybrid,0.0,13.4,1.0
noise,4.0,0,Dry,hybrid,0.2,4.3,0.8200685179888283
noise,4.0,0,Dry,hybrid,0.4,4.6,0.7951657524814092
noise,4.0,0,Dry,hybrid,0.6,4.6,0.7951657524814092
noise,4.0,0,Dry,hybrid,0.9,4.5,0.7315449642824575
noise,4.0,0,Dry,hybrid,1.3,4.3,0.7951657524814092
noise,4.0,0,Dry,hybrid,2.0,4.4,0.6812060741152737
noise,4.0,0,Normal,oracle,0.0,10.1,0.914856882358379
noise,4.0,0,Normal,oracle,0.2,3.0,0.8579809428223729
noise,4.0,0,Normal,oracle,0.4,3.0,0.8579809428223729
noise,4.0,0,Normal,oracle,0.6,3.0,0.8579809428223729
noise,4.0,0,Normal,oracle,0.9,3.0,0.8579809428223729
noise,4.0,0,Normal,oracle,1.3,3.0,0.8579809428223729
noise,4.0,0,Normal,oracle,2.0,3.0,0.8579809428223729
noise,4.0,0,Normal,rule,0.0,10.1,0.914856882358379
noise,4.0,0,Normal,rule,0.2,4.0,0.9052116356304493
noise,4.0,0,Normal,rule,0.4,3.9,0.9052116356304493
noise,4.0,0,Normal,rule,0.6,4.0,0.8899541168509599
noise,4.0,0,Normal,rule,0.9,4.0,0.8899541168509599
noise,4.0,0,Normal,rule,1.3,4.0,0.8899541168509599
noise,4.0,0,Normal,rule,2.0,4.2,0.8236998933965709
noise,4.0,0,Normal,learned,0.0,10.1,0.914856882358379
noise,4.0,0,Normal,learned,0.2,4.1,1.0
noise,4.0,0,Normal,learned,0.4,4.0,0.933745776545611
noise,4.0,0,Normal,learned,0.6,4.0,0.9052116356304493
noise,4.0,0,Normal,learned,0.9,4.1,0.9052116356304493
noise,4.0,0,Normal,learned,1.3,4.1,0.9052116356304493
noise,4.0,0,Normal,learned,2.0,4.1,0.9052116356304493
noise,4.0,0,Normal,hybrid,0.0,10.1,0.914856882358379
noise,4.0,0,Normal,hybrid,0.2,3.8,1.0
noise,4.0,0,Normal,hybrid,0.4,4.1,1.0
noise,4.0,0,Normal,hybrid,0.6,4.0,1.0
noise,4.0,0,Normal,hybrid,0.9,4.0,1.0
noise,4.0,0,Normal,hybrid,1.3,4.2,0.933745776545611
noise,4.0,0,Normal,hybrid,2.0,4.2,0.9305687780632227
noise,4.0,0,Oily,oracle,0.0,9.0,0.7877736340270853
noise,4.0,0,Oily,oracle,0.2,3.1,0.7183627972686238
noise,4.0,0,Oily,oracle,0.4,3.0,0.7819835854675755
noise,4.0,0,Oily,oracle,0.6,3.0,0.7819835854675755
noise,4.0,0,Oily,oracle,0.9,3.0,0.7819835854675755
noise,4.0,0,Oily,oracle,1.3,3.0,0.7819835854675755
noise,4.0,0,Oily,oracle,2.0,3.0,0.7819835854675755
noise,4.0,0,Oily,rule,0.0,9.0,0.7877736340270853
noise,4.0,0,Oily,rule,0.2,4.6,0.6555476069276601
noise,4.0,0,Oily,rule,0.4,4.2,0.5919268187287084
noise,4.0,0,Oily,rule,0.6,4.3,0.6505132600483448
noise,4.0,0,Oily,rule,0.9,4.3,0.7167674835027338
noise,4.0,0,Oily,rule,1.3,4.6,0.6505132600483448
noise,4.0,0,Oily,rule,2.0,4.5,0.6473362615659565
noise,4.0,0,Oily,learned,0.0,9.0,0.7877736340270853
noise,4.0,0,Oily,learned,0.2,3.7,0.8701249883466594
noise,4.0,0,Oily,learned,0.4,3.6,0.9363792118010483
noise,4.0,0,Oily,learned,0.6,3.6,0.9363792118010483
noise,4.0,0,Oily,learned,0.9,3.6,0.9363792118010483
noise,4.0,0,Oily,learned,1.3,3.6,0.9363792118010483
noise,4.0,0,Oily,learned,2.0,3.7,0.9363792118010483
noise,4.0,0,Oily,hybrid,0.0,9.0,0.7877736340270853
noise,4.0,0,Oily,hybrid,0.2,3.9,0.772837825180752
noise,4.0,0,Oily,hybrid,0.4,4.0,0.8364586133797036
noise,4.0,0,Oily,hybrid,0.6,3.9,0.8364586133797036
noise,4.0,0,Oily,hybrid,0.9,3.9,0.8364586133797036
noise,4.0,0,Oily,hybrid,1.3,3.9,0.7702043899253147
noise,4.0,0,Oily,hybrid,2.0,3.9,0.7720617383222416
noise,4.0,0,Sensitive,oracle,0.0,11.1,0.9305687780632227
noise,4.0,0,Sensitive,oracle,0.2,3.8,0.9266360779006398
noise,4.0,0,Sensitive,oracle,0.4,3.4,0.8701249883466594
noise,4.0,0,Sensitive,oracle,0.6,3.2,0.866947989864271
noise,4.0,0,Sensitive,oracle,0.9,3.2,0.8603818544462509
noise,4.0,0,Sensitive,oracle,1.3,3.2,0.8572048559638626
noise,4.0,0,Sensitive,oracle,2.0,3.2,0.8572048559638626
noise,4.0,0,Sensitive,rule,0.0,11.1,0.9305687780632227
noise,4.0,0,Sensitive,rule,0.2,5.6,0.70937536504841
noise,4.0,0,Sensitive,rule,0.4,4.9,0.6028078051365984
noise,4.0,0,Sensitive,rule,0.6,4.9,0.6028078051365984
noise,4.0,0,Sensitive,rule,0.9,4.8,0.6028078051365984
noise,4.0,0,Sensitive,rule,1.3,4.4,0.6028078051365984
noise,4.0,0,Sensitive,rule,2.0,4.4,0.6028078051365984
noise,4.0,0,Sensitive,learned,0.0,11.1,0.9305687780632227
noise,4.0,0,Sensitive,learned,0.2,4.1,0.9305687780632227
noise,4.0,0,Sensitive,learned,0.4,3.9,0.933745776545611
noise,4.0,0,Sensitive,learned,0.6,3.8,1.0
noise,4.0,0,Sensitive,learned,0.9,3.7,1.0
noise,4.0,0,Sensitive,learned,1.3,3.4,0.933745776545611
noise,4.0,0,Sensitive,learned,2.0,3.4,0.914856882358379
noise,4.0,0,Sensitive,hybrid,0.0,11.1,0.9305687780632227
noise,4.0,0,Sensitive,hybrid,0.2,4.6,0.914856882358379
noise,4.0,0,Sensitive,hybrid,0.4,4.6,0.84860265890399
noise,4.0,0,Sensitive,hybrid,0.6,4.3,0.8512360941594274
noise,4.0,0,Sensitive,hybrid,0.9,4.3,0.8553475075669357
noise,4.0,0,Sensitive,hybrid,1.3,4.3,0.793584067764911
noise,4.0,0,Sensitive,hybrid,2.0,4.3,0.7280855459907165
noise,4.0,1,Combination,oracle,0.0,10.5,0.8899541168509599
noise,4.0,1,Combination,oracle,0.2,3.0,0.9363792118010483
noise,4.0,1,Combination,oracle,0.4,3.0,0.9363792118010483
noise,4.0,1,Combination,oracle,0.6,3.0,0.9363792118010483
noise,4.0,1,Combination,oracle,0.9,3.0,0.9363792118010483
noise,4.0,1,Combination,oracle,1.3,3.0,0.9363792118010483
noise,4.0,1,Combination,oracle,2.0,3.0,0.9363792118010483
noise,4.0,1,Combination,rule,0.0,10.5,0.8899541168509599
noise,4.0,1,Combination,rule,0.2,4.5,0.8611375561264455
noise,4.0,1,Combination,rule,0.4,4.5,0.8611375561264455
noise,4.0,1,Combination,rule,0.6,4.7,0.8611375561264455
noise,4.0,1,Combination,rule,0.9,4.7,0.8611375561264455
noise,4.0,1,Combination,rule,1.3,4.7,0.8611375561264455
noise,4.0,1,Combination,rule,2.0,4.7,0.8611375561264455
noise,4.0,1,Combination,learned,0.0,10.5,0.8899541168509599
noise,4.0,1,Combination,learned,0.2,3.6,1.0
noise,4.0,1,Combination,learned,0.4,3.9,1.0
noise,4.0,1,Combination,learned,0.6,3.9,1.0
noise,4.0,1,Combination,learned,0.9,3.9,1.0
noise,4.0,1,Combination,learned,1.3,3.6,0.9363792118010483
