skin,seed,fold,method,knob,burden,ndcg
Sensitive,4,1,rule,1.0,5.2,0.7315449642824575
Sensitive,4,1,rule,1.5,4.8,0.7663491917568948
Sensitive,4,1,rule,2.5,3.8,0.7097402150304355
Sensitive,4,1,A_text_objective,0.5,10.3,0.721801830382049
Sensitive,4,1,A_text_objective,1.0,11.9,0.8318477135310891
Sensitive,4,1,A_text_objective,2.0,11.0,0.7315449642824575
Sensitive,4,1,A_text_objective,5.0,12.0,0.866947989864271
Sensitive,4,1,A_text_objective,10.0,10.9,0.7624164915943118
Sensitive,4,1,B_lambdamart,0.25,3.7,0.7084409501232899
Sensitive,4,1,B_lambdamart,0.5,9.1,0.293416398273637
Sensitive,4,1,B_lambdamart,1.0,10.2,1.0
Sensitive,4,1,B_lambdamart,2.0,5.7,0.6949027297192023
Sensitive,4,1,B_lambdamart,4.0,9.7,0.24261785528500343
Sensitive,4,1,C_nestedCV,0.1,4.0,0.7280855459907165
Sensitive,4,1,C_nestedCV,0.3,4.3,0.7759944384848245
Sensitive,4,1,C_nestedCV,0.5,4.5,0.8048109992093389
Sensitive,4,1,C_nestedCV,1.0,4.5,0.8048109992093389
Sensitive,4,1,C_nestedCV,2.0,10.5,0.7542686714597936
Sensitive,4,1,C_nestedCV,4.0,10.5,0.7542686714597936
Sensitive,4,1,D_attr_as_feature,0.25,12.5,0.7104770117651424
Sensitive,4,1,D_attr_as_feature,0.5,13.1,0.8115558478722845
Sensitive,4,1,D_attr_as_feature,1.0,11.9,0.6500332220485792
Sensitive,4,1,D_attr_as_feature,2.0,7.4,0.4673791184803735
Sensitive,4,1,D_attr_as_feature,4.0,12.3,0.2972715964420569
Sensitive,4,2,rule,0.0,8.0,0.7000949683025057
Sensitive,4,2,rule,0.15,7.1,0.5368103404171507
Sensitive,4,2,rule,0.3,5.9,0.5551469705065497
Sensitive,4,2,rule,0.6,4.7,0.5834330535576522
Sensitive,4,2,rule,1.0,4.0,0.6325414799409712
Sensitive,4,2,rule,1.5,3.5,0.6936634693435662
Sensitive,4,2,rule,2.5,3.3,0.7453016244178956
Sensitive,4,2,A_text_objective,0.5,12.9,0.8630152897016883
Sensitive,4,2,A_text_objective,1.0,11.3,0.6968404678259545
Sensitive,4,2,A_text_objective,2.0,12.8,0.7819835854675755
Sensitive,4,2,A_text_objective,5.0,9.4,0.6785038377365555
Sensitive,4,2,A_text_objective,10.0,10.5,1.0
Sensitive,4,2,B_lambdamart,0.25,6.1,0.5298982599625925
Sensitive,4,2,B_lambdamart,0.5,11.3,0.7312625444731049
Sensitive,4,2,B_lambdamart,1.0,5.6,0.7682269253321374
Sensitive,4,2,B_lambdamart,2.0,5.1,0.866947989864271
Sensitive,4,2,B_lambdamart,4.0,11.8,0.2816575879096919
Sensitive,4,2,C_nestedCV,0.1,3.5,0.6437684113853992
Sensitive,4,2,C_nestedCV,0.3,3.5,0.6117748521784964
Sensitive,4,2,C_nestedCV,0.5,3.8,0.5141863642577489
Sensitive,4,2,C_nestedCV,1.0,4.2,0.4233117951052935
Sensitive,4,2,C_nestedCV,2.0,8.3,0.5363559634917964
Sensitive,4,2,C_nestedCV,4.0,8.3,0.5363559634917964
Sensitive,4,2,D_attr_as_feature,0.25,8.1,0.8611375561264455
Sensitive,4,2,D_attr_as_feature,0.5,7.4,0.933745776545611
Sensitive,4,2,D_attr_as_feature,1.0,4.2,0.5017289690294563
Sensitive,4,2,D_attr_as_feature,2.0,11.2,0.5333576782543336
Sensitive,4,2,D_attr_as_feature,4.0,13.3,0.22476126319537007
